x_dense,y_spline,y_bptt
735.7787787787781,544.8733819867444,543.7989064095648
737.612612612612,544.8960862647599,544.0824746395126
739.4464464464459,544.9707352561463,544.377456365314
741.2802802802796,545.0564223479626,544.6837671526616
743.1141141141135,545.1569156049829,545.0013227971217
744.9479479479473,545.3097454851928,545.3300393238676
746.7817817817811,545.4828621660074,545.669832987415
748.615615615615,545.6842398713479,546.0206202713587
750.4494494494488,545.9548622061718,546.3823178881075
752.2832832832826,546.2586754422152,546.7548427786228
754.1171171171164,546.6036292240585,547.1381121121501
755.9509509509503,547.0075372619775,547.5320432859596
757.784784784784,547.4511416649675,547.93655392508
759.618618618618,547.9494866880221,548.351561882032
761.4524524524518,548.523061753598,548.7769852365693
763.2862862862856,549.154327860244,549.2127422954115
765.1201201201195,549.82640732914,549.6587515919778
766.9539539539533,550.5225311412302,550.1149318861296
768.7877877877871,551.2260683450463,550.5812021638992
770.621621621621,551.922247903589,551.0574816372305
772.4554554554547,552.5504718367197,551.5436897437107
774.2892892892886,553.1511497840495,552.0397461463126
776.1231231231225,553.7704521211315,552.5455707331239
777.9569569569562,554.3047531230146,553.0610836170865
779.7907907907902,554.827464414677,553.586205135733
781.624624624624,555.2988097852257,554.1208558509197
783.4584584584577,555.7428279083733,554.6649565485661
785.2922922922917,556.1551072951567,555.2184282383869
787.1261261261254,556.521710435369,555.7811921536322
788.9599599599593,556.8752666719566,556.353169750819
790.7937937937932,557.1483766081514,556.934282709472
792.6276276276269,557.4178028143555,557.5244529318538
794.4614614614608,557.6789401856921,558.1236025427077
796.2952952952946,557.9005362472485,558.731653888985
798.1291291291284,558.1660567211712,559.3485295395908
799.9629629629623,558.4469399367254,559.9741522851116
801.7967967967961,558.7226549056002,560.6084451375552
803.6306306306299,559.065258380364,561.2513313300856
805.4644644644638,559.4435693522142,561.9027343167602
807.2982982982976,559.8762872620072,562.5625777722646
809.1321321321313,560.3890926061164,563.2307855916479
810.9659659659653,560.9518061659987,563.90728189006
812.7997997997991,561.5456884127868,564.5919910024861
814.6336336336329,562.1675655379943,565.2848374834855
816.4674674674668,562.8133874786004,565.9857461069214
818.3013013013006,563.4778495381023,566.6946418657046
820.1351351351344,564.154437481615,567.4114499715267
821.9689689689683,564.834356141968,568.1360958545886
823.802802802802,565.5735719019792,568.8685051633513
825.6366366366359,566.3194631721684,569.6086037642567
827.4704704704698,567.07071755482,570.3563177414724
829.3043043043035,567.8998582033756,571.1115733966265
831.1381381381375,568.7110718577593,571.8742972485413
832.9719719719712,569.5587336725351,572.6444160329697
834.8058058058051,570.4056836539064,573.4218567023324
836.639639639639,571.274980867222,574.2065464254538
838.4734734734727,572.1244181853717,574.9984125872979
840.3073073073065,572.9758295640472,575.7973827887017
842.1411411411405,573.8314483902275,576.6033848461125
843.9749749749742,574.690103922357,577.4163467913263
845.8088088088082,575.5429239067755,578.2361968712228
847.6426426426419,576.398052652492,579.0628635474973
849.4764764764757,577.2152791627979,579.8962754964
851.3103103103097,578.032444902671,580.7363616084738
853.1441441441434,578.8507329759213,581.5830509882871
854.9779779779772,579.6465285159246,582.4362729541683
856.8118118118111,580.4413626580548,583.2959570379469
858.6456456456449,581.2193388682977,584.1620329846853
860.4794794794786,581.9918019815689,585.0344307524153
862.3133133133126,582.7636341229703,585.9130805118771
864.1471471471464,583.5372667203023,586.7979126462492
865.9809809809801,584.3147294510809,587.688857750891
867.8148148148141,585.098381638256,588.5858466330731
869.6486486486478,585.8916406698596,589.488810311718
871.4824824824818,586.6981112686158,590.3976800171317
873.3163163163156,587.5213961415859,591.3123871907437
875.1501501501493,588.3650891078535,592.2328634848404
876.9839839839833,589.2328686101458,593.1590407623
878.8178178178171,590.130600515107,594.0908510963311
880.6516516516508,591.0174635737076,595.0282267702055
882.4854854854848,591.9245720832286,595.9711002770018
884.3193193193185,592.8460852507857,596.9194043193299
886.1531531531523,593.7677720101381,597.8730718090733
887.9869869869863,594.7023360867205,598.8320358671258
889.82082082082,595.6003986450764,599.7962298231255
891.6546546546538,596.5186221030042,600.7655872151931
893.4884884884877,597.4600025371452,601.740041789662
895.3223223223215,598.3456840165043,602.7195275008212
897.1561561561555,599.2537015870862,603.7039785106458
898.9899899899892,600.1792245755048,604.6933291885393
900.823823823823,601.0988173503591,605.6875141110606
902.657657657657,602.0383102366139,606.6864680616659
904.4914914914907,602.9839714058523,607.6901260304467
906.3253253253245,603.9471516968991,608.6984232138598
908.1591591591584,604.9344980312117,609.7112950144663
909.9929929929922,605.9545402590511,610.7286770406674
911.8268268268259,606.9846462513425,611.7505051064404
913.6606606606599,608.0397777983364,612.7767152310739
915.4944944944937,609.0926472384998,613.8072436389048
917.3283283283276,610.1382731364708,614.8420267590516
919.1621621621614,611.2084534252646,615.8810012251563
920.9959959959951,612.257436623094,616.9241038751102
922.8298298298291,613.2852676255781,617.9712717508028
924.6636636636629,614.3205899134682,619.022442097845
926.4974974974966,615.3289362585392,620.0775523653144
928.3313313313306,616.2703945335523,621.136540205488
930.1651651651644,617.1550713725859,622.1993434735741
931.9989989989981,617.997555801719,623.2659002274561
933.8328328328321,618.8117951151531,624.3361487274208
935.6666666666658,619.6110238850994,625.4100274359002
937.5005005004996,620.4071595234977,626.4874750172053
939.3343343343336,621.2092965448307,627.5684303372577
941.1681681681673,622.0681034568197,628.652832463335
