x_dense,y_spline
1562.837837837838,900.9393672940599
1564.6716716716717,900.9679395689592
1566.5055055055054,900.9956192782157
1568.3393393393394,901.0206272626253
1570.1731731731732,901.0426282653332
1572.007007007007,901.0615855849528
1573.8408408408409,901.0774961874687
1575.6746746746746,901.0903598870536
1577.5085085085084,901.1001766753844
1579.3423423423424,901.1069465187935
1581.176176176176,901.110669219614
1583.01001001001,901.1113454047656
1584.8438438438438,901.1090092035232
1586.6776776776776,901.1042425064668
1588.5115115115116,901.1042748825245
1590.3453453453453,901.188069207583
1592.179179179179,901.1361154425333
1594.013013013013,901.1731872793971
1595.8468468468468,901.2061766434837
1597.6806806806806,901.2016889170084
1599.5145145145145,901.1972087114798
1601.3483483483483,901.1668421821506
1603.1821821821823,901.1563643729568
1605.016016016016,901.1227880198721
1606.8498498498498,901.1259674076165
1608.6836836836837,901.097811073806
1610.5175175175175,901.0845226434247
1612.3513513513512,901.1036513980749
1614.1851851851852,900.9603328847397
1616.019019019019,900.7984870753517
1617.8528528528527,900.3937536838284
1619.6866866866867,900.2501365706044
1621.5205205205204,900.0518715517705
1623.3543543543544,899.7979971849344
1625.1881881881882,899.5222446305099
1627.022022022022,899.1858643336878
1628.855855855856,898.7944292487699
1630.6896896896897,898.34780644247
1632.5235235235234,897.977825377135
1634.3573573573574,897.5276201003411
1636.1911911911911,897.0307963774198
1638.0250250250251,896.548804378995
1639.8588588588589,896.0553470942167
1641.6926926926926,895.5578970996638
1643.5265265265266,895.0862316745342
1645.3603603603603,894.6444422631142
1647.194194194194,894.087570626527
1649.028028028028,893.6015278673748
1650.8618618618618,892.9665101535494
1652.6956956956956,892.575427091744
1654.5295295295296,892.2082458645593
1656.3633633633633,891.8433891829357
1658.1971971971973,891.4252377561371
1660.031031031031,891.0319407378879
1661.8648648648648,890.580064062851
1663.6986986986988,890.1334053717696
1665.5325325325325,889.6389635620991
1667.3663663663663,889.1543508270297
1669.2002002002002,888.9621262493204
1671.034034034034,888.6165481322026
1672.8678678678677,888.300857803912
1674.7017017017017,888.0213914220235
1676.5355355355355,887.7188635953465
1678.3693693693695,887.421426320287
1680.2032032032032,887.09358922714
1682.037037037037,886.694206479365
1683.870870870871,886.2468902388842
1685.7047047047047,885.7279727103514
1687.5385385385384,885.1766851694263
1689.3723723723724,884.538620826506
1691.2062062062062,884.0658566349016
1693.04004004004,883.3664929661278
1694.873873873874,882.6161607080033
1696.7077077077076,881.8492604064402
1698.5415415415416,881.0194185037149
1700.3753753753754,880.2075057346073
1702.2092092092091,879.522838564596
1704.043043043043,878.7389496509317
1705.8768768768768,877.9101346393893
1707.7107107107106,877.0786623555606
1709.5445445445446,876.2514423151991
1711.3783783783783,875.4252686572447
1713.212212212212,874.6323071568085
1715.046046046046,873.8849165338748
1716.8798798798798,873.1543740203825
1718.7137137137138,872.4387188281145
1720.5475475475475,871.7200289340343
1722.3813813813813,870.9916459298062
1724.2152152152153,870.2827681039025
1726.049049049049,869.5446677315655
1727.8828828828828,868.9968771321471
1729.7167167167167,868.129673641783
1731.5505505505505,867.1163762485298
1733.3843843843842,866.380544156706
